,Unnamed: 0,name,wk1_points,wk2_name,wk2_points,wk3_name,wk3_points,wk4_name,wk4_points,wk5_name,wk5_points,wk6_name,wk6_points,wk7_name,wk7_points,wk8_name,wk8_points,wk9_name,wk9_points,wk10_name,wk10_points,wk11_name,wk11_points,wk12_name,wk12_points,wk13_name,wk13_points,wk14_name,wk14_points,wk15_name,wk15_points,wk16_name,wk16_points,wk17_name,wk17_points
70,693,D.Rodgers-Cromarti,0.0,P.Onwuasor,0.0,T.Smith,0.0,M.Hull,0.0,K.Minter,0.0,B.Reed,0.0,B.Tate,0.0,B.Boddy-Calhoun,0.0,K.Seymour,0.0,M.Hyde,0.0,S.Acho,0.0,X.Woods,0.0,A.Roberts,0.0,P.Brown,0.0,Q.Diggs,0.0,Q.Dial,0.0,Z.Smith,0.0
71,186,J.Flacco,6.84,T.Williams,0.0,J.Myers,0.0,W.Hayes,0.0,C.Fejedelem,0.0,G.Jarrett,0.0,S.Wright,0.0,D.Kindred,0.0,M.Addison,0.0,L.Alexander,0.0,K.Fuller,0.0,L.Neal,0.0,B.Reed,0.0,M.Hyde,0.0,N.Lawson,0.0,J.Ryan,0.0,C.Clark,0.0
72,786,A.Talib,0.0,J.Smith,0.0,B.Nortman,0.0,C.Harris,0.0,D.Dennard,0.0,V.Beasley,0.0,E.Gaines,0.0,J.Collins,0.0,K.Short,0.0,L.Johnson,0.0,C.Jones,0.0,M.Collins,0.0,A.Rubin,0.0,M.Milano,0.0,A.Zettel,0.0,M.Burnett,0.0,B.Carr,0.0
73,553,J.Nelson,13.9,C.Davis,0.0,J.Ramsey,0.0,N.Allen,0.0,G.Atkins,0.0,D.Poe,0.0,P.Brown,0.0,D.Shelton,0.0,J.Peppers,0.0,R.Humber,0.0,E.Jackson,0.0,B.Jones,0.0,T.McKinley,0.0,T.White,0.0,P.Worrilow,0.0,K.Clark,0.0,M.Humphrey,0.0
74,79,M.Forte,3.6,L.Webb,0.0,A.Jones,0.0,B.McCain,0.0,C.Dunlap,0.0,J.Vellano,0.0,M.Hyde,0.0,C.Kirksey,0.0,D.Worley,0.0,T.White,0.0,P.Amukamara,0.0,A.Brown,0.0,D.Poe,0.0,E.Yarbrough,0.0,D.Slay,0.0,J.Hawkins,0.0,P.Onwuasor,0.0
75,366,C.Campbell,0.0,T.Suggs,0.0,T.Gipson,0.0,A.Verner,0.0,S.Williams,0.0,B.Poole,0.0,M.Milano,0.0,I.Campbell,0.0,J.Bradberry,0.0,E.Yarbrough,0.0,E.Goldman,0.0,C.Awuzie,0.0,R.Alford,0.0,K.Williams,0.0,A.Robinson,0.0,J.Jones,0.0,C.Davis,0.0
76,550,M.Bennett,4.3,K.Correa,0.0,A.Colvin,0.0,R.Jones,0.0,J.Willis,0.0,R.Alford,0.0,E.Yarbrough,0.0,J.Schobert,0.0,M.Ryan,18.419999999999998,S.Lawson,0.0,M.Stafford,18.26,R.Ash,0.0,G.Jarrett,0.0,L.Alexander,0.0,J.Reeves-Maybin,0.0,C.Odom,0.0,C.Mosley,0.0
77,761,J.Charles,2.0,D.Kizer,1.8800000000000003,P.Posluszny,0.0,C.Wake,0.0,W.Jackson,0.0,D.Shelby,0.0,L.Alexander,0.0,C.Brantley,0.0,D.Freeman,6.3999999999999995,R.Davis,0.0,T.Riddick,3.9,P.Rivers,28.86,R.Allen,0.0,D.Coleman,0.0,G.Quin,0.0,L.Pipkins,0.0,T.Suggs,0.0
78,171,P.Sims,0.0,K.Hogan,7.22,M.Jack,0.0,C.Tankersley,0.0,R.Glasgow,0.0,D.Campbell,0.0,M.Dareus,0.0,J.Burgess,0.0,T.Coleman,8.4,A.Washington,0.0,A.Abdullah,9.5,M.Gordon,8.8,D.Shelby,0.0,R.Davis,0.0,E.Ansah,0.0,H.Clinton-Dix,0.0,A.Dalton,20.680000000000003
79,592,C.Avril,0.0,D.Johnson,8.0,E.Ankou,0.0,N.Suh,0.0,V.Burfict,0.0,R.Allen,0.0,R.Davis,0.0,C.Nassib,0.0,T.Gabriel,5.8999999999999995,J.Worthy,0.0,J.Agnew,0.5,A.Ekeler,7.0,D.Campbell,0.0,A.Washington,0.0,J.Davis,0.0,C.Keenum,9.36,G.Bernard,7.0
80,314,T.Branch,0.0,I.Crowell,3.7,C.Campbell,0.0,D.Godchaux,0.0,N.Vigil,0.0,D.Jones,0.0,K.Williams,0.0,M.Jordan,0.0,J.Hardy,2.6,J.Poyer,0.0,T.Jones,5.5,T.Benjamin,5.6,D.Jones,0.0,J.Hughes,0.0,D.Hayden,0.0,S.Diggs,12.3,J.Mixon,7.699999999999999
81,134,Q.Demps,0.0,R.Higgins,9.9,T.Patmon,0.0,L.Timmons,0.0,J.Shaw,0.0,T.McKinley,0.0,J.Worthy,0.0,J.Taylor,0.0,A.Hooper,3.6,D.Brees,13.96,E.Ebron,4.9,K.Allen,23.2,B.Wreh-Wilson,0.0,J.Poyer,0.0,M.Trubisky,10.860000000000001,J.McKinnon,5.1000000000000005,C.Uzomah,0.7
82,200,B.Carr,0.0,C.Coleman,0.9,P.Thompson,0.0,V.Taylor,0.0,T.Taylor,8.940000000000001,A.Clayborn,0.0,J.Hughes,0.0,T.McGill,0.0,D.Coleman,0.9,C.Daniel,-0.2,K.Golladay,5.2,H.Henry,13.6,V.Beasley,0.0,J.Brissett,7.76,M.Burton,0.2,L.Murray,7.5,B.LaFell,3.5
83,668,O.Scandrick,0.0,R.Louis,2.7,D.Fowler,0.0,D.Brees,19.02,K.Clay,0.0,K.Neal,0.0,J.Poyer,0.0,C.Keenum,17.52,L.Toilolo,0.8,A.Kamara,19.8,D.Fells,0.9,Ty.Williams,11.8,A.Clayborn,0.0,M.Mack,4.4,T.Cohen,1.7000000000000002,D.Morgan,2.6,A.Green,1.7
84,393,E.Walden,0.0,K.Britt,0.2,B.Brown,0.0,A.Kamara,15.6,L.McCoy,8.9,D.Trufant,0.0,S.Lawson,0.0,S.Diggs,2.6,Ju.Jones,11.8,Z.Line,0.9,G.Tate,3.2,S.Pulley,0.0,K.Neal,0.0,F.Gore,14.0,Jo.Howard,6.300000000000001,K.Rudolph,0.6,T.Kroft,17.3
85,605,P.Garcon,8.1,D.Njoku,8.7,Y.Ngakoue,0.0,M.Ingram,6.2,M.Tolbert,3.4000000000000004,D.Riley,0.0,J.Winston,23.28,J.McKinnon,20.2,M.Sanu,8.3,M.Ingram,31.1,M.Jones,14.5,D.Kaser,0.0,L.Reynolds,0.0,B.Williams,0.8,B.Cunningham,9.3,J.Wright,0.8,T.Boyd,15.1
86,264,M.Stafford,27.08,S.DeValve,6.1,D.Smoot,0.0,A.Peterson,0.4,B.Tate,8.5,J.Cutler,11.94,J.Rodgers,1.1,L.Murray,4.7,K.Neal,0.0,T.Edmunds,10.8,D.Hayden,0.0,N.Novak,0.0,D.Kazee,0.0,J.Doyle,6.4,D.Sims,0.9,M.Floyd,0.0,A.Erickson,0.0
87,225,B.Colquitt,0.0,R.Telfer,2.0,B.Church,0.0,T.Ginn,3.4,C.Clay,3.1,D.Williams,2.3,B.Reedy,1.0,D.Morgan,2.8,A.Roberts,0.0,M.Thomas,11.7,M.Prater,0.0,D.King,0.0,C.Keenum,16.979999999999997,C.Rogers,0.6,D.Inman,0.5,A.Thielen,2.4,R.Bullock,0.0
88,95,S.McLendon,0.0,T.Coley,0.0,A.Bouye,0.0,M.Thomas,14.9,L.Thomas,0.3,J.Ajayi,13.0,D.Martin,8.0,M.Floyd,0.7,D.Trufant,0.0,M.Hoomanawanui,0.4,S.Martin,0.0,D.Perryman,0.0,S.Diggs,3.7,T.Hilton,2.0,J.Bellamy,7.0,K.Forbath,0.0,K.Huber,0.0
89,587,M.Bennett,0.0,N.Orchard,0.0,M.Jackson,0.0,C.Fleener,2.1,Z.Jones,0.9,J.Grant,0.4,C.Sims III,1.5,K.Rudolph,8.7,M.Bryant,0.0,J.Hill,-2.2,A.Spence,0.0,D.Philon,0.0,C.Ham,1.3,B.Mingo,0.0,M.Wheaton,4.2,R.Quigley,0.0,C.Carter,0.0
90,601,B.Hoyer,3.22,Z.Gonzalez,0.0,R.Mallett,5.4399999999999995,B.Coleman,3.1,N.O'Leary,5.4,K.Stills,10.9,A.Humphries,-0.7,L.Treadwell,2.1,M.Bosher,0.0,B.Coleman,3.0,J.Ledbetter,0.0,J.Bosa,0.0,J.McKinnon,11.200000000000001,A.Vinatieri,0.0,K.Wright,8.1,M.Sherels,0.0,M.Johnson,0.0
91,70,R.Humber,0.0,B.Colquitt,0.0,J.Flacco,-2.88,T.Lewis,0.1,J.Poyer,0.0,J.Landry,12.2,M.Evans,14.8,A.Thielen,15.8,B.Reed,0.0,T.Ginn,0.3,C.Washington,0.0,T.Boston,0.0,L.Murray,9.7,R.Sanchez,0.0,D.Brown,3.2,H.Smith,0.0,P.Sims,0.0
92,697,J.Casillas,0.0,J.Peppers,0.0,M.Wallace,1.0,M.Hoomanawanui,1.3,J.Mills,0.0,J.Thomas,2.2,C.Godwin,0.5,A.Harris,0.0,D.Shelby,0.0,W.Lutz,0.0,T.Whitehead,0.0,T.Palepoi,0.0,L.Treadwell,0.9,J.Ferguson,0.0,E.Jackson,0.0,A.Sendejo,0.0,G.Iloka,0.0
93,638,G.Gano,0.0,B.Boddy-Calhoun,0.0,M.Campanaro,1.0,M.Unger,0.0,S.Hauschka,0.0,C.Parkey,0.0,D.Jackson,7.3,E.Lamur,0.0,D.Poe,0.0,C.Banjo,0.0,Q.Diggs,0.0,B.Mebane,0.0,K.Rudolph,9.6,N.Hairston,0.0,M.Nugent,0.0,T.Waynes,0.0,R.Glasgow,0.0
94,193,M.Wallace,0.8,D.Kindred,0.0,A.Collins,8.2,W.Lutz,0.0,C.Schmidt,0.0,M.Haack,0.0,O.Howard,21.8,K.Forbath,0.0,B.Poole,0.0,M.Te'o,0.0,T.Wilson,0.0,J.Addae,0.0,J.Wright,1.8,C.Geathers,0.0,P.O'Donnell,0.0,D.Hunter,0.0,A.Billings,0.0
95,395,B.McCain,0.0,J.Collins,0.0,J.Allen,2.8,T.Morstead,0.0,S.Wright,0.0,K.Drake,0.0,C.Brate,5.8,R.Quigley,0.0,R.Alford,0.0,C.Robertson,0.0,A.Zettel,0.0,A.Phillips,0.0,M.Floyd,2.0,J.Sheard,0.0,N.Kwiatkoski,0.0,B.Robison,0.0,V.Rey,0.0
96,383,R.Succop,0.0,J.Meder,0.0,T.West,0.6000000000000001,D.Onyemata,0.0,C.Thornton,0.0,K.Alonso,0.0,L.David,0.0,M.Sherels,0.0,G.Jarrett,0.0,S.Rankins,0.0,P.Worrilow,0.0,C.Hayward,0.0,A.Thielen,5.1,T.Basham,0.0,S.Acho,0.0,A.Barr,0.0,J.Evans,0.0
97,409,M.Crabtree,8.3,J.McCourty,0.0,N.Boyle,1.4,A.Anzalone,0.0,K.Williams,0.0,X.Howard,0.0,P.Murray,0.0,H.Smith,0.0,D.Campbell,0.0,T.Davison,0.0,D.Slay,0.0,C.Liuget,0.0,K.Forbath,0.0,T.Green,0.0,C.Prosinski,0.0,T.Johnson,0.0,D.Kirkpatrick,0.0
98,387,B.Orakpo,0.0,C.Kirksey,0.0,J.Maclin,0.8,C.Robertson,0.0,P.Brown,0.0,M.Thomas,0.0,B.Anger,0.0,S.Stephen,0.0,A.Rubin,0.0,R.Bush,0.0,M.Killebrew,0.0,M.Ingram,0.0,R.Quigley,0.0,K.Moore II,0.0,D.Bush,0.0,L.Joseph,0.0,B.Bell,0.0
99,472,M.Jenkins,0.0,J.Schobert,0.0,B.Watson,7.2,K.Vaccaro,0.0,M.Hyde,0.0,A.Branch,0.0,R.Smith,0.0,T.Johnson,0.0,R.Allen,0.0,D.Harris,0.0,A.Robinson,0.0,H.Pullard,0.0,M.Sherels,0.0,A.Morrison,0.0,H.Jones,0.0,M.Alexander,0.0,G.Atkins,0.0
100,344,B.Cushing,0.0,J.Burgess,0.0,C.Matthews,0.8,T.Davison,0.0,L.Alexander,0.0,J.Phillips,0.0,W.Gholston,0.0,J.Kearse,0.0,D.Jones,0.0,M.Williams,0.0,N.Lawson,0.0,R.Jenkins,0.0,H.Smith,0.0,A.Woods,0.0,L.Houston,0.0,T.Newman,0.0,C.Dunlap,0.0
101,192,J.Maclin,11.6,C.Nassib,0.0,J.Tucker,0.0,R.Bush,0.0,L.Johnson,0.0,N.Allen,0.0,V.Hargreaves III,0.0,D.Hunter,0.0,V.Beasley,0.0,V.Bell,0.0,G.Quin,0.0,Tr.Williams,0.0,A.Sendejo,0.0,M.Farley,0.0,J.Bullard,0.0,E.Griffen,0.0,D.Dennard,0.0
102,563,C.Matthews,0.0,J.Taylor,0.0,S.Koch,0.0,A.Klein,0.0,T.White,0.0,B.McCain,0.0,K.Beckwith,0.0,A.Barr,0.0,A.Clayborn,0.0,A.Okafor,0.0,J.Davis,0.0,K.Cousins,16.08,T.Waynes,0.0,D.Butler,0.0,A.Hicks,0.0,X.Rhodes,0.0,S.Williams,0.0
103,219,K.Britt,1.3,C.Newton,11.82,E.Weddle,0.0,K.Crawley,0.0,M.Milano,0.0,R.Jones,0.0,K.Alexander,0.0,T.Waynes,0.0,C.Upshaw,0.0,K.Crawley,0.0,J.Valoaga,0.0,S.Perine,13.0,E.Lamur,0.0,J.Hankins,0.0,K.Fuller,0.0,S.Stephen,0.0,J.Willis,0.0
104,25,P.Chung,0.0,J.Stewart,4.0,W.Henry,0.0,V.Bell,0.0,M.Dareus,0.0,C.Wake,0.0,C.Conte,0.0,L.Joseph,0.0,K.Ishmael,0.0,P.Williams,0.0,D.Kizer,5.36,B.Marshall,3.0,S.Stephen,0.0,J.Bostic,0.0,D.Trevathan,0.0,B.Gedeon,0.0,C.Lawson,0.0
105,538,D.Butler,0.0,C.McCaffrey,4.4,C.Mosley,0.0,A.Okafor,0.0,A.Washington,0.0,R.Maualuga,0.0,T.Ward,0.0,M.Alexander,0.0,T.Savage,10.76,T.Hendrickson,0.0,D.Johnson,12.6,J.Doctson,8.8,B.Robison,0.0,Q.Wilson,0.0,P.Amukamara,0.0,E.Kendricks,0.0,H.Nickerson,0.0
106,503,C.Barwin,0.0,K.Benjamin,7.7,T.Jefferson,0.0,M.Williams,0.0,J.Hughes,0.0,C.Tankersley,0.0,C.Baker,0.0,E.Griffen,0.0,L.Miller,9.1,M.Lattimore,0.0,I.Crowell,1.8,N.Paul,1.6,A.Barr,0.0,M.Hunt,0.0,B.Callahan,0.0,D.Anderson,0.0,W.Jackson,0.0
107,252,M.Mitchell,0.0,R.Shepard,0.6,M.Pierce,0.0,M.Lattimore,0.0,S.Lawson,0.0,N.Suh,0.0,N.Spence,0.0,X.Rhodes,0.0,D.Foreman,3.7,M.Trubisky,15.88,M.Dayes,0.5,J.Crowder,20.1,D.Hunter,0.0,G.Stewart,0.0,P.McPhee,0.0,C.Newton,15.6,J.Shaw,0.0
108,54,L.McCoy,15.9,C.Samuel,0.7,C.Clark,0.0,C.Jordan,0.0,D.Kizer,2.38,D.Godchaux,0.0,R.Ayers Jr.,0.0,B.Gedeon,0.0,J.Prosch,0.1,T.Cohen,1.1,C.Coleman,8.0,R.Grant,0.3,T.Johnson,0.0,C.Newton,14.48,A.Smith,18.540000000000003,J.Stewart,1.7999999999999998,M.Stafford,25.12
109,426,S.Smith,0.0,E.Dickson,2.6,B.Carr,0.0,M.Ryan,8.48,K.Hogan,16.759999999999998,L.Timmons,0.0,J.Evans,0.0,E.Kendricks,0.0,W.Fuller V,3.2,B.Cunningham,1.2000000000000002,R.Louis,1.5,M.Harris,1.2,L.Joseph,0.0,J.Stewart,28.3,C.West,0.6,C.McCaffrey,5.8,T.Riddick,2.2
110,170,M.Johnson,0.0,D.Funchess,6.8,M.Judon,0.0,D.Freeman,13.8,D.Johnson,14.3,W.Hayes,0.0,B.Grimes,0.0,T.Taylor,16.7,S.Anderson,4.4,Jo.Howard,5.4,K.Britt,0.5,N.Rose,0.0,E.Griffen,0.0,R.Shepard,0.8,K.Hunt,32.6,F.Whittaker,0.9,T.Green,3.5
111,39,R.Miller,0.0,G.Olsen,1.0,P.Onwuasor,0.0,T.Coleman,14.4,D.Njoku,10.9,J.Flacco,5.4,G.McCoy,0.0,L.McCoy,23.3,D.Hopkins,14.6,H.Grasu,0.2,D.Njoku,1.3,T.Way,0.0,X.Rhodes,0.0,C.McCaffrey,5.3,D.Harris,0.7,K.Clay,2.4,A.Abdullah,8.9
112,64,B.Tate,0.0,G.Gano,0.0,T.Williams,0.0,M.Sanu,0.7,I.Crowell,6.7,A.Collins,7.4,R.McClain,0.0,M.Tolbert,1.2,B.Ellington,2.2,D.Inman,8.8,S.DeValve,0.5,S.McGee,0.0,B.Gedeon,0.0,B.Bersin,1.7,D.Thomas,0.6,D.Funchess,1.1,E.Ebron,0.9
113,208,L.Webb,0.0,M.Palardy,0.0,L.Webb,0.0,J.Hardy,7.2,R.Louis,7.1,J.Allen,6.6000000000000005,M.Trubisky,4.58,B.Tate,2.4,J.Davenport,0.0,J.Bellamy,11.7,J.Peppers,-2.0,E.Hood,0.0,E.Kendricks,0.0,D.Byrd,3.7,O.Charles,1.8,G.Olsen,2.7,K.Golladay,14.0
114,410,J.Cook,5.6,C.Munnerlyn,0.0,C.Davis,0.0,N.Williams,3.0,S.DeValve,2.4,M.Campanaro,2.4,Jo.Howard,6.5,A.Holmes,11.1,L.Houston,0.0,A.Shaheen,3.9,M.Garrett,0.0,K.Fuller,0.0,J.Flacco,18.659999999999997,D.Funchess,11.9,A.Wilson,1.5,B.Bersin,4.5,D.Fells,1.2
115,288,G.Quin,0.0,K.Love,0.0,J.Smith,0.0,A.Hooper,5.0,K.Williams,3.3,N.Boyle,3.5,T.Cohen,7.0,L.Thomas,0.7,K.Fairbairn,0.0,K.Wright,4.6,Z.Gonzalez,0.0,Z.Vigil,0.0,C.Moore,2.8000000000000003,C.Manhertz,0.6,T.Hill,14.8,D.Byrd,3.1,G.Tate,16.4
116,167,K.Huber,0.0,M.Adams,0.0,T.Suggs,0.0,D.Coleman,1.1,B.Treggs,2.8,B.Watson,2.8,Z.Miller,2.9,Z.Jones,3.2,S.Lechler,0.0,D.Brown,2.3,B.Colquitt,0.0,Z.Brown,0.0,D.Woodhead,2.3,M.Adams,0.0,T.Kelce,4.6,J.Peppers,0.0,M.Jones Jr.,14.1
117,744,T.Morstead,0.0,T.Davis,0.0,K.Correa,0.0,Ju.Jones,3.0,R.Higgins,0.7,C.Moore,4.4,T.Gentry,0.8,J.Matthews,2.1,J.Jenkins,0.0,C.Barth,0.0,D.Vitale,0.0,M.Ioannidis,0.0,A.Collins,21.8,G.Gano,0.0,R.Parker,0.0,B.Cox,0.0,P.Worrilow,0.0
118,113,Z.Miller,3.9,V.Butler,0.0,T.Taylor,17.82,L.Toilolo,2.1,J.Peppers,0.0,M.Wallace,3.0,E.Jackson,0.0,D.Thompson,0.5,A.Hal,0.0,P.O'Donnell,0.0,N.Orchard,0.0,B.Breeland,0.0,J.Allen,2.6,M.Palardy,0.0,D.Sorensen,0.0,G.Gano,0.0,T.Whitehead,0.0
119,230,J.McCourty,0.0,Ch.Johnson,0.0,L.McCoy,6.9,A.Roberts,0.0,Z.Gonzalez,0.0,C.Matthews,0.5,C.Barth,0.0,N.O'Leary,0.5,J.Joseph,0.0,L.Floyd,0.0,E.Ogbah,0.0,J.Harvey-Clemons,0.0,P.Ricard,6.3,D.Mayo,0.0,H.Butker,0.0,M.Palardy,0.0,J.Agnew,0.0
120,640,K.Love,0.0,S.Lotulelei,0.0,M.Tolbert,4.1,J.Matthews,0.0,B.Colquitt,0.0,M.Williams,-1.4,P.O'Donnell,0.0,M.Milano,0.0,E.Pleasant,0.0,N.Kwiatkoski,0.0,D.Kindred,0.0,R.Kerrigan,0.0,N.Boyle,1.1,K.Clay,0.0,D.Colquitt,0.0,C.Munnerlyn,0.0,M.Prater,0.0
121,174,V.Rey,0.0,K.Coleman,0.0,N.O'Leary,3.1,B.Garland,0.0,E.Ogbah,0.0,B.Rainey,1.1,L.Floyd,0.0,S.Hauschka,0.0,J.Clowney,0.0,S.Acho,0.0,T.Coley,0.0,J.Galette,0.0,J.Maclin,4.1,C.Munnerlyn,0.0,A.Hunt,0.0,K.Love,0.0,S.Martin,0.0
122,776,D.Stewart,0.0,L.Kuechly,0.0,K.Clay,2.8,M.Bryant,0.0,D.Kindred,0.0,M.Pierce,0.0,S.Acho,0.0,C.Schmidt,0.0,C.Watkins,0.0,P.McPhee,0.0,B.Boddy-Calhoun,0.0,A.Francis,0.0,B.Watson,8.4,K.Love,0.0,A.Bailey,0.0,M.Adams,0.0,E.Ansah,0.0
123,454,L.Blount,10.7,M.Addison,0.0,A.Holmes,6.6,M.Bosher,0.0,T.Coley,0.0,C.Mosley,0.0,P.McPhee,0.0,S.Wright,0.0,K.Johnson,0.0,M.Unrein,0.0,J.McCourty,0.0,R.Anderson,0.0,M.Wallace,11.6,K.Short,0.0,C.Jones,0.0,L.Kuechly,0.0,A.Spence,0.0
124,368,B.Church,0.0,K.Short,0.0,J.Matthews,6.1,D.Shelby,0.0,B.Boddy-Calhoun,0.0,J.Tucker,0.0,M.Unrein,0.0,C.Thornton,0.0,D.Reader,0.0,C.LeBlanc,0.0,D.Shelton,0.0,D.Swearinger,0.0,M.Williams,0.1,W.Horton,0.0,R.Nunez-Roches,0.0,W.Horton,0.0,Co.Washington,0.0
125,46,F.Zombo,0.0,S.Thompson,0.0,C.Clay,9.9,D.Poe,0.0,J.Meder,0.0,S.Koch,0.0,J.Bullard,0.0,K.Williams,0.0,Z.Cunningham,0.0,A.Amos,0.0,C.Kirksey,0.0,A.Lanier,0.0,M.Canady,0.0,V.Butler,0.0,K.Acker,0.0,V.Butler,0.0,Q.Diggs,0.0
126,350,C.Ivory,5.300000000000002,J.Peppers,0.0,S.Hauschka,0.0,J.Vellano,0.0,J.McCourty,0.0,E.Weddle,0.0,A.Amos,0.0,P.Brown,0.0,C.Moore,0.0,A.Hicks,0.0,L.Ogunjobi,0.0,D.Everett,0.0,M.Campanaro,0.0,C.Jones,0.0,D.Johnson,0.0,D.Mayo,0.0,A.Zettel,0.0
127,210,A.Levine Sr.,0.0,D.Worley,0.0,C.Schmidt,0.0,B.Poole,0.0,C.Kirksey,0.0,P.Ricard,0.0,A.Hicks,0.0,M.Hyde,0.0,B.Dunn,0.0,K.Fuller,0.0,J.Schobert,0.0,J.Norman,0.0,W.Henry,0.0,S.Lotulelei,0.0,R.Ragland,0.0,C.Jones,0.0,D.Slay,0.0
128,719,M.Sherels,0.0,J.Bradberry,0.0,B.Tate,0.0,R.Alford,0.0,M.Garrett,0.0,M.Judon,0.0,K.Fuller,0.0,L.Alexander,0.0,B.McKinney,0.0,C.Jones,0.0,J.Burgess,0.0,E.Manning,2.4199999999999995,J.Tucker,0.0,L.Kuechly,0.0,M.Peters,0.0,S.Lotulelei,0.0,J.Ledbetter,0.0
129,129,M.Unrein,0.0,T.Taylor,10.5,J.Hughes,0.0,G.Jarrett,0.0,I.Campbell,0.0,T.Jefferson,0.0,C.Jones,0.0,L.Johnson,0.0,B.Scarlett,0.0,E.Jackson,0.0,C.Nassib,0.0,S.Vereen,2.7,S.Koch,0.0,D.Worley,0.0,K.Pierre-Louis,0.0,K.Coleman,0.0,A.Robinson,0.0
130,10,D.McCourty,0.0,M.Tolbert,0.7,C.Thornton,0.0,S.Neasman,0.0,L.Ogunjobi,0.0,B.Carr,0.0,D.Trevathan,0.0,T.White,0.0,M.Gilchrist,0.0,P.Amukamara,0.0,J.Taylor,0.0,W.Gallman,4.3,V.Mayle,0.0,T.Davis,0.0,F.Zombo,0.0,K.Short,0.0,J.Reeves-Maybin,0.0
131,352,A.Benn,1.2,L.McCoy,4.3,D.Lacey,0.0,D.Campbell,0.0,J.Schobert,0.0,M.Humphrey,0.0,P.Amukamara,0.0,E.Yarbrough,0.0,K.Jackson,0.0,E.Goldman,0.0,B.Bortles,8.56,O.Darkwa,3.9,L.Webb,0.0,K.Seymour,0.0,T.Kpassagnon,0.0,K.Seymour,0.0,G.Quin,0.0
132,7,R.Gronkowski,3.3,C.Clay,2.3,E.Gaines,0.0,D.Jones,0.0,J.Burgess,0.0,T.Bowser,0.0,B.Callahan,0.0,T.Elston,0.0,J.Brissett,19.52,B.Hundley,14.08,L.Fournette,11.799999999999999,R.Ellison,0.9,E.Weddle,0.0,M.Addison,0.0,E.Murray,0.0,M.Addison,0.0,J.Davis,0.0
133,180,C.Dunlap,0.0,A.Holmes,1.8,P.Brown,0.0,B.Reed,0.0,N.Orchard,0.0,T.Suggs,0.0,E.Goldman,0.0,R.Davis,0.0,M.Mack,2.9,A.Ripkowski,1.5,T.Yeldon,2.0,R.Lewis,2.6,B.Carr,0.0,J.Peppers,0.0,J.Houston,0.0,S.Thompson,0.0,D.Hayden,0.0
134,673,S.Lee,0.0,J.Matthews,3.0,M.Hyde,0.0,A.Clayborn,0.0,J.Taylor,0.0,J.Smith,0.0,C.Newton,7.4399999999999995,A.Washington,0.0,F.Gore,7.699999999999999,A.Jones,1.2,T.Bohanon,0.3,T.King,3.6,C.Mosley,0.0,K.Coleman,0.0,D.Revis,0.0,D.Worley,0.0,B.Hundley,9.379999999999999
135,566,M.Burnett,0.0,Z.Jones,1.8,L.Alexander,0.0,K.Neal,0.0,J.McCown,13.459999999999999,C.Wormley,0.0,J.Stewart,4.8,J.Hughes,0.0,B.Williams,2.0,J.Williams,7.4,C.Ivory,0.6,E.Engram,1.8,T.Jefferson,0.0,J.Bradberry,0.0,T.Mitchell,0.0,J.Bradberry,0.0,R.Cobb,13.3
136,162,B.LaFell,2.4,S.Wright,0.0,L.Johnson,0.0,D.Riley,0.0,A.Stewart,1.2,A.Levine Sr.,0.0,C.McCaffrey,4.6,D.Carr,12.52,J.Doyle,6.3,T.Montgomery,12.8,M.Lewis,8.6,J.Halapio,0.0,M.Pierce,0.0,C.Keenum,19.2,B.Logan,0.0,J.Winston,13.28,J.Callahan,0.44
137,613,E.Mitchell,0.0,K.Clay,0.0,R.Humber,0.0,D.Kazee,0.0,E.McGuire,3.0,L.Webb,0.0,K.Benjamin,6.5,J.Richard,3.6,C.Rogers,1.7,R.Cobb,6.0,M.Lee,4.5,A.Rosas,0.0,C.Clark,0.0,J.McKinnon,5.5,S.Nelson,0.0,P.Barber,5.5,D.Mays,0.2
138,763,E.Sanders,2.6,S.Hauschka,0.0,T.White,0.0,J.Crawford,0.0,B.Powell,3.3,B.Kaufusi,0.0,R.Shepard,2.0,A.Cooper,5.2,T.Hilton,29.5,R.Rodgers,0.8,J.O'Shaughnessy,1.2,B.Wing,0.0,A.Levine Sr.,0.0,L.Murray,2.0,P.Rivers,7.08,J.Rodgers,0.2,J.Williams,11.299999999999999
139,305,C.Peters,0.0,C.Schmidt,0.0,E.Yarbrough,0.0,T.Taylor,12.48,J.Kerley,3.9,P.Onwuasor,0.0,C.Samuel,2.0,D.Washington,12.799999999999999,D.Moncrief,0.7,J.Nelson,2.0,K.Cole,2.4,K.Raymond,0.0,M.Humphrey,0.0,S.Diggs,6.4,M.Gordon,22.9,C.Sims III,1.9,T.Davis,5.6
140,382,E.Decker,1.0,C.Thornton,0.0,S.Lawson,0.0,P.DiMarco,-0.2,A.Seferian-Jenkins,8.9,W.Henry,0.0,E.Dickson,1.8,J.Olawale,6.3,B.Mingo,0.0,L.Kendricks,0.9,D.Westbrook,3.5,D.Tomlinson,0.0,T.Suggs,0.0,M.Floyd,0.3,A.Ekeler,-0.09999999999999998,D.Martin,0.7,J.Janis,0.0
